Key,Command,Value
31000850662,,"ที่จริงควรจะจัดเตรียมไว้ให้
เรียบร้อยสิ นี่มันอะไรกัน จริงๆ เลย!"
31000850671,,"ข้างหน้ามีซากศพเยอะมาก
ระวังให้ดีๆ ล่ะ!"
31000850672,,"ถ้าพบพวกที่ถูกตัดขาด
การติดต่อก็พามาที่นี่นะ!"
31000899711,,"สิ่งที่ต้องใช้ในหอคอยครูม่า
ที่อันตรายแห่งนี้? โพชั่นไงล่ะเหมียว!"
31000998711,,"การทำการค้าขาย มันไม่เกี่ยวกับ
เผ่าพันธุ์หรอกนะเหมียว!"
31001019911,,"ถ้าจะไปดินแดนโหยหวนก็ต้อง
ซื้อกระสุนวิญญาณไปเพิ่ม
อีกหน่อยไหมเหมียว?"
31001050001,,"ท่านไม่ช่วยอะไรใน
แผนการสักหน่อยเหรอ?"
31001050002,,"ที่นี่เป็นที่ที่ไม่ดี
ต่อการผจญภัยหรอกนะ"
31001050021,,โอ๊ย... รู้สึกปวดไปถึงกระดูก
31001050022,,เตรียมรับมืออันเดธเรียบร้อยดีไหม?
31001050031,,"ขอให้ผลึกคุ้มครองแห่ง
ไอน์ฮาซาร์ดปกป้องท่าน"
31001050032,,"ขอทรงประทานสติปัญญา
แก่พวกเขาด้วยเถิด"
31001050051,,"มองพวกนั้นแล้วข้า
รู้สึกเศร้าใจยังไงไม่รู้"
31001050052,,"ถ้าไม่อยากกลายเป็นสหาย
ของพวกนั้น ก็จงระวังตัวด้วย"
31001050061,,จะอันตรายหากออกไปนอกเตาเพลิง
31001050062,,"พวกเราออกมาเพื่อตรวจตรา
กองทหารทุกข์ระทม"
31001050201,,"นักผจญภัยใช่ไหม?
ตอนนี้กีรันถูกปิดล้อมไว้"
31001050202,,"ยังเข้าไปกีรันไม่ได้หรอก
จนกว่าลางบอกเหตุของ
ดินแดนโหยหวนจะลดลง"
31001050231,,ขณะนี้ เข้าไปยังกีรันไม่ได้
31001050232,,ท่านลอร์ดมีคำสั่งลงมาว่า ห้ามเข้า
31001085011,,ทุกคนเตรียมใจให้พร้อม!
31001085031,,"ต้องสู้กับกองทหารแห่ง
ความตายอย่างนั้นเหรอ…"
31001085041,,ที่นี่อันตราย! กลับไปเถิด!
31001085051,,ข้างหน้านั่นคือปราสาทกิโยติน
31001106931,,"คนหน้าตาดีที่จะไปทางนั้น!
ไม่ต้องการอาวุธใช้เหรอ?"
31001106932,,"แต่งตัวสวยอย่างนั้น จะกลายเป็น
ของสะสมแห่งกอร์กอน!"
31001106933,,"เอาล่ะ~ เอาล่ะ~ เข้ามาซื้ออุปกรณ์
ไปคนละชิ้นสิ! ดูท่าจะมีเงิน
เยอะเหมือนกันนะ!"
31001117001,,"มีผู้คนมากมายที่นี่
อย่าได้เผลอไผลไปล่ะ!"
31001117002,,"ถึงจะมีพวกคนแปลกหน้า
ให้ของกินมา ก็ห้ามตามเขาไปนะ"
31001117003,,จำทางกลับมาบ้านได้ใช่ไหม?
31001117021,,เข้ามาดื่มเหล้ารัมรสเลิศสักแก้วสิ!
31001117022,,"ท่านนักผจญภัยคนเท่ที่เดินผ่าน
ไปตรงนั้นน่ะ~ เข้ามานี่สักครั้งสิ~"
31001117023,,"ท่องเที่ยวไม่เหนื่อยบ้างเหรอ?
เข้ามาพักแล้วค่อยไปสิ!"
31001150411,,"ยินดีต้อนรับเข้าสู่หมู่บ้าน
ในปราสาทกีรัน!"
31001150412,,"ยินดีต้อนรับเข้าสู่กีรัน
ศูนย์กลางแห่งการค้า!"
31001160101,,"ด้านในนี้คือรังโจรของกลุ่มอันธพาล
อย่าเข้าใกล้เด็ดขาด"
31001160102,,"เข้าไปลึกกว่านี้จะอันตราย
เชิญกลับไปเถอะ"
31001160161,,"เตรียมตัวออกเดินทางไปยัง
สวนดอกไม้ของกอร์กอน
เรียบร้อยหรือยัง?"
31001160162,,"สมาชิกที่เขียนพินัยกรรม
เสร็จแล้ว เอามาส่งได้เลยนะ"
31001160163,,"ห้ามมองตาของเมดูซ่าตรงๆ
เด็ดขาด เข้าใจไหม?"
31001170041,,"อะไรของเจ้า?
อยากจะลองสักตั้งรึไง?"
31001170042,,"ถอยกลับไปก่อนที่
จะเจ็บหนักดีกว่าไหม?"
31001170043,,มองอะไรน่ะ? ยังไม่รีบไปอีกเหรอ?
31001170081,,"ได้ยินว่าความสัมพันธ์ระหว่าง
กีรันและโอเรน เลวร้ายลงไปมาก"
