Id,PreQuestId,TaskId,NameKey,SpotInfoId,TargetSpotInfoId,Type,RequirePlayerLevel,TaskNameKey,DialogOnly,MiniDialogId,StartNpcSpawnInfoId,StartNpcSpotInfoId,QuestNpcPortrait,QuestNpcNameKey,QuestNpcDialogKey,FinishNpcSpawnInfoId,FinishNpcSpotInfoId,QuestNpcPortrait2,QuestNpcName2Key,QuestNpcDialog2Key,LimitTime,NeverDie,TaskRunInInstance,RemainInstanceWorldEndTask,TaskType,TaskParam,TaskStartPosX,TaskStartPosY,TaskPerformancePosX,TaskPerformancePosY,TaskPerformanceRadius,QuestInitParam,TaskActionConditionType1,TaskActionConditionParam1,TaskActionType1,TaskActionParam1,TaskActionConditionType2,TaskActionConditionParam2,TaskActionType2,TaskActionParam2,TaskActionConditionType3,TaskActionConditionParam3,TaskActionType3,TaskActionParam3,RewardExp,RewardAdena,RewardParam1,RewardCount1,RewardParam2,RewardCount2,RewardParam3,RewardCount3,QuestBGM,BGMFinish,BGMRemain,StartNpcId,FinishNpcId,VisitNpcId,SortId,TaskContentType,UnableAutoType,Portrait1DirectoryType,FlipPortrait1,Portrait2DirectoryType,FlipPortrait2,ClassTransfer
,,7,9900200530101,2102111,2102111,ClassTransfer,,9910200530107,0,,,,Fernel,9930000101601,9930200530107,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",377,575,377,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30107,,,,0,,0,
,,8,9900200530101,2102111,2102111,ClassTransfer,,9910200530108,0,,,,Esdeath,9920200520806,9930200530108,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",377,575,377,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30108,,,,0,,0,
,,9,9900200530101,2102111,2102111,ClassTransfer,,9920000202305,0,,,,,0,0,,,,0,0,,0,0,0,MonsterWave,"""progressType"":""Clear"",
""npcSpawnGroupIdList"" : ""2021021027, 2021021028, 2021021029"",
""defaultTargeting"" : ""true"",
""showMessage"" : ""false""",132,713,132,713,,,QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":210210117},
{""npcSpawnInfoId"":210210118}],
""weight"":1}",QuestTaskStarted,,SpawnGadget,"{""weight"" : 1, ""gadgetGroupIdList"" :""21021150""}",,,,,,,,,,,,,77,,1,,,,30109,,,,0,,0,
,,10,9900200530101,2102111,2102111,ClassTransfer,,9910200520805,0,,,,,0,0,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 210211102",33,492,33,492,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,30110,,,,0,,0,
,,11,9900200530101,2102111,2102111,ClassTransfer,,9910200530108,0,,,,Esdeath,9920200520806,9930200530111,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",33,492,33,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30111,,,,0,,0,
2009302,2009301,1,9900200530201,2102111,2102111,ClassTransfer,262,9910200520805,0,,,,,0,0,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 210211102",33,492,33,492,,"setNpcVisible :
""npcSpawnInfoIdList : '210211101, 210211102',
 visible : true"",

setGadgetVisible :
""gadgetGroupIdList : '21021101, 21021167',
 visible : true""",QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""210211101, 210211102"",
""visible"" : ""true""",QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupId"" : ""21021101, 21021167"",
""visible"" : ""true""",,,,,75800,10000,910008,1,0,0,0,0,,,,,,,30201,,,,0,,0,
,,2,9900200530201,2102111,2102111,ClassTransfer,,9910200530108,0,,,,Esdeath,9920200520806,9930200530202,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",33,492,33,492,,,QuestTaskEnded,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""210211101"",
""visible"" : ""false""",QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupId"" : ""21021153"",
""visible"" : ""true""",,,,,,,,,,,,,,,,,,,30202,,,,0,,0,
,,3,9900200530201,2102111,2102111,ClassTransfer,,9910200530203,0,2233,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 21021101,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""수상한 장치 작동"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",223,718,223,718,,,QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupId"" : ""21021101"",
""visible"" : ""false""",QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupId"" : ""21021102"",
""visible"" : ""true""",QuestTaskEnded,,ShowMessage,"stringKey : ""QUEST_ACTION_2005301_3""",,,,,,,,,,,,,,,30203,,,,0,,0,
,,4,9900200530201,2102111,2102111,ClassTransfer,,9910200530203,0,2234,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 21021102,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""수상한 장치 작동"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",223,718,223,718,,,QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupId"" : ""21021102, 21021108"",
""visible"" : ""false""",QuestTaskEnded,,ShowMessage,"stringKey : ""QUEST_ACTION_2005301_4""",QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupId"" : ""21021153"",
""visible"" : ""true""",,,,,,,,,,,,,,,30204,,,,0,,0,
,,6,9900200530201,2102111,2102111,ClassTransfer,,9910200530206,0,2235,,,,0,0,,,,0,0,,0,0,0,MonsterWave,"""progressType"":""Clear"",
""npcSpawnGroupIdList"" : ""2021021104"",
""defaultTargeting"" : ""false"",
""showMessage"" : ""false""",223,718,223,718,,,QuestTaskStarted,,SpawnNpc,"{""weight"" : 1, ""spawnInfo"" : [
{""npcSpawnInfoId"" : 210211118},
{""npcSpawnInfoId"" : 210211119}
]}",QuestTaskStarted,,SpawnGadget,"{""weight"" : 1, ""gadgetGroupIdList"" :""21021151""}",,,,,,,,,,,,,77,,1,,,,30206,,,,0,,0,
,,7,9900200530201,2102111,2102111,ClassTransfer,,9910200520805,0,,,,,0,0,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 210211102",33,492,33,492,,,QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""210211101"",
""visible"" : ""true""",QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupId"" : ""21021152"",
""visible"" : ""true""",QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupId"" : ""21021153"",
""visible"" : ""false""",,,,,,,,,,1,,,,,30207,,,,0,,0,
,,8,9900200530201,2102111,2102111,ClassTransfer,,9910200530108,0,,,,Esdeath,9920200520806,9930200530208,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",33,492,33,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30208,,,,0,,0,
2009303,2009302,1,9900200530301,2102111,2102111,ClassTransfer,262,9910200510501,0,,,,,0,0,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 210211101",377,575,377,575,,"setNpcVisible :
""npcSpawnInfoIdList : '210211101,210211102',
 visible : true"",

setGadgetVisible :
""gadgetGroupIdList : '21021152, 21021167',
 visible : true""",QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""210211101, 210211102"",
""visible"" : ""true""",QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupId"" : ""21021152"",
""visible"" : ""true""",,,,,75800,10000,510000,70,0,0,0,0,,,,,,,30301,,,,0,,0,
,,2,9900200530301,2102111,2102111,ClassTransfer,,9910200530302,0,2297,,,,0,0,,,,0,0,,0,0,0,MonsterWave,"""progressType"" : ""Clear"",
""npcSpawnGroupIdList"":""200539999"",
""defaultTargeting"" : ""false"",
""showMessage"" : ""false"",
""escort"": {
""npcSpawnInfoId"" : 210211147
}",377,575,377,575,,,QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":210211148}],
""weight"":1}",QuestTaskStarted,,SpawnGadget,"{""weight"" : 1, ""gadgetGroupIdList"" :""21021168, 21021151""}",,,,,,,,,,,,,,,,,,,30302,,,,0,,0,
,,3,9900200530301,2102111,2102111,ClassTransfer,,9910200530302,0,,,,,0,0,,,,0,0,,0,0,0,VisitPlace,"""destPos"":""75,1972""",75,1972,75,1972,,,QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""210211101, 210211102"",
""visible"" : ""false""",QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""210211149, 210211150"",
""visible"" : ""true""",,,,,,,,,,,,,,,,,,,30303,,,,0,,0,
,,4,9900200530301,2102111,2102111,ClassTransfer,,9920000103201,0,,,,Fernel,9930000101601,9930200530304,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",75,1972,75,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30304,,,,0,,0,
,,5,9900200530301,2102111,2102111,ClassTransfer,,9910200530108,0,,,,Esdeath,9920200520806,9930200530305,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",75,1972,75,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30305,,,,0,,0,
,,6,9900200530301,2102111,2102111,ClassTransfer,,99200001505001,0,,,,,0,0,,,,0,0,,0,1,1,ControlGadget,"""gadgetGroupId"" : 21021167,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""감옥 문"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",0,2305,0,2305,,,QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupId"" : ""21021167"",
""visible"" : ""false""",QuestTaskStarted,,SpawnNpc,"{""weight"" : 1, ""spawnInfo"" : [
{""npcSpawnInfoId"" : 200530201},
{""npcSpawnInfoId"" : 200530202},
{""npcSpawnInfoId"" : 200530203},
{""npcSpawnInfoId"" : 200530204},
{""npcSpawnInfoId"" : 200530205},
{""npcSpawnInfoId"" : 200530206},
{""npcSpawnInfoId"" : 200530207},
{""npcSpawnInfoId"" : 200530208},
{""npcSpawnInfoId"" : 200530209},
{""npcSpawnInfoId"" : 200530210},
{""npcSpawnInfoId"" : 200530211}
]}",,,,,,,,,,,,,,,,,,,30306,,,,0,,0,
,,7,9900200530301,2102111,2102111,ClassTransfer,,9910200530307,0,,,,,0,0,,,,0,0,,0,1,1,VisitPlace,"""destPos"":""-2775,9509"",
""disableAI"" : ""true""",-2775,9509,-2775,9509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30307,,,,0,,0,
,,8,9900200530301,2102112,2102112,ClassTransfer,,9910200530307,0,,,,Esdeath,9920200520806,9930200530308,,,,0,0,,0,1,1,Waiting,"""type"" : ""Dialog""",-2775,9509,-2775,9509,,,QuestTaskStarted,,SpawnNpc,"{""weight"" : 1, ""spawnInfo"" : [
{""npcSpawnInfoId"" : 200530212},
{""npcSpawnInfoId"" : 200530213},
{""npcSpawnInfoId"" : 200530214},
{""npcSpawnInfoId"" : 200530215},
{""npcSpawnInfoId"" : 200530216},
{""npcSpawnInfoId"" : 200530217},
{""npcSpawnInfoId"" : 200530218},
{""npcSpawnInfoId"" : 200530219}
]}",,,,,,,,,,,,,,,,,,,,,,,30308,,,,0,,0,
,,9,9900200530301,2102112,2102112,ClassTransfer,,9910200530307,0,,,,,0,0,,,,0,0,,0,1,0,VisitPlace,"""destPos"":""-6740,7090"",
""disableAI"" : ""true""",-6740,7090,-6740,7090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30309,,,,0,,0,
,,10,9900200530301,2102113,2102113,ClassTransfer,,9910200520805,0,,,,,0,0,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 210211106",-6880,7340,-6880,7340,,,QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""210211105, 210211106"",
""visible"" : ""true""",,,,,,,,,,,,,,,,,,,,,,,30310,,,,0,,0,
,,11,9900200530301,2102113,2102113,ClassTransfer,,9910200530108,0,,,,Esdeath,9920200520806,9930200530311,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-6880,7340,-6880,7340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30311,,,,0,,0,
2009304,2009303,1,9900200530401,2102113,2102113,ClassTransfer,262,9910200520805,0,,,,,0,0,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 210211106",-6880,7340,-6880,7340,,"setNpcVisible :
""npcSpawnInfoIdList : '210211105, 210211106',
 visible : true"",

setGadgetVisible :
""gadgetGroupIdList : '21021104, 21021105, 21021106, 21021107, 21021108',
 visible : true""",QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""210211105, 210211106"",
""visible"" : ""true""",QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupId"" : ""21021104, 21021105, 21021106, 21021107, 21021108"",
""visible"" : ""true""",,,,,75800,10000,10911201,5,0,0,0,0,,,,,,,30401,,,,0,,0,
,,2,9900200530401,2102113,2102113,ClassTransfer,,9910200530108,0,,,,Esdeath,9920200520806,9930200530402,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-6880,7340,-6880,7340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30402,,,,0,,0,
,,3,9900200530401,2102113,2102113,ClassTransfer,,9910200530403,0,2236,,,,0,0,,,,0,0,,0,0,1,MonsterWave,"""progressType"":""Clear"",
""showMessage"":""false"",
""defaultTargeting"" : ""false"",
""npcSpawnGroupIdList"" : ""200539999""",-7044,7142,-7044,7142,,,QuestTaskElapsedTime,"""operator"" : "">"",
""seconds"" : 9",CompleteCurTask,"""questType"" : ""ClassTransfer""",QuestTaskStarted,,SpawnNpc,"{""weight"" : 1, ""spawnInfo"" : [
{""npcSpawnInfoId"" : 200530221},
{""npcSpawnInfoId"" : 200530222},
{""npcSpawnInfoId"" : 200530223}
]}",QuestTaskElapsedTime,"""operator"" : "">"",
""seconds"" : 4",SpawnGadget,"{""weight"" : 1, ""gadgetGroupIdList"" :""21021164, 21021165""}",,,,,,,,,87,,1,,,,30403,,,,0,,0,
,,4,9900200530401,2102113,2102113,ClassTransfer,,9910200530404,0,2281,,,,0,0,,,,0,0,,0,1,1,MonsterWave,"""progressType"":""Clear"",
""showMessage"":""false"",
""npcSpawnGroupIdList"" : ""2021021119, 2021021120, 2021021121""",-7044,7142,-7044,7142,,,QuestTaskStarted,,SpawnNpc,"{""weight"" : 1, ""spawnInfo"" : [
{""npcSpawnInfoId"" : 200530222},
{""npcSpawnInfoId"" : 200530223},
{""npcSpawnInfoId"" : 200530239}
]}",QuestTaskStarted,,SpawnGadget,"{""weight"" : 1, ""gadgetGroupIdList"" :""21021164""}",,,,,,,,,,,,,87,,1,,,,30404,,,,0,,0,
,,5,9900200530401,2102113,2102113,ClassTransfer,,9910200530405,0,2282,,,,0,0,,,,0,0,,0,1,0,MonsterWave,"""progressType"":""Clear"",
""showMessage"":""false"",
""npcSpawnGroupIdList"" : ""2021021107""",-7044,7142,-7044,7142,,,QuestTaskStarted,,SpawnNpc,"{""weight"" : 1, ""spawnInfo"" : [
{""npcSpawnInfoId"" : 200530222},
{""npcSpawnInfoId"" : 200530223}
]}",QuestTaskStarted,,SpawnGadget,"{""weight"" : 1, ""gadgetGroupIdList"" :""21021164""}",NpcDied,"""npcInfoId"" : 243007",CompleteCurTask,"""questType"" : ""ClassTransfer""",,,,,,,,,87,,1,,,,30405,,,,0,,0,
,,6,9900200530401,2102113,2102113,ClassTransfer,,9910200510501,0,,,,,0,0,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 210211105",-7020,6900,-7020,6900,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,30406,,,,0,,0,
,,7,9900200530401,2102113,2102113,ClassTransfer,,9910200530107,0,,,,Fernel,9930000101601,9930200530407,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-7020,6900,-7020,6900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30407,,,,0,,0,
2009305,2009304,1,9900200530501,2102113,2102113,ClassTransfer,262,9910200510501,0,,,,,0,0,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 210211105",-7020,6900,-7020,6900,,"setNpcVisible :
""npcSpawnInfoIdList : '210211105, 210211106',
 visible : true"",

setGadgetVisible :
""gadgetGroupIdList : '21021104, 21021105, 21021106, 21021107',
 visible : true""",QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""210211105, 210211106"",
""visible"" : ""true""",QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupId"" : ""21021104, 21021105, 21021106, 21021107, 21021108"",
""visible"" : ""true""",,,,,75800,10000,911019,3,0,0,0,0,,,,,,,30501,,,,0,,0,
,,2,9900200530501,2102113,2102113,ClassTransfer,,9910200530107,0,,,,Fernel,9930000101601,9930200530502,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-7020,6900,-7020,6900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30502,,,,0,,0,
,,3,9900200530501,2102113,2102113,ClassTransfer,,9910200520806,0,,,,Esdeath,9920200520806,9930200530503,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-7020,6900,-7020,6900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30503,,,,0,,0,
,,4,9900200530501,2102113,2102113,ClassTransfer,,9910200530504,0,,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 21021104,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""동면장치I"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",-7726,6591,-7726,6591,,,QuestTaskEnded,,ShowMessage,"""stringKey"" : ""QUEST_ACTION_2005304_4""",,,,,,,,,,,,,,,,,,,,,,,30504,,,,0,,0,
,,5,9900200530501,2102113,2102113,ClassTransfer,,9910200520806,0,,,,Esdeath,9920200520806,9930200530505,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-7726,6591,-7726,6591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30505,,,,0,,0,
,,6,9900200530501,2102113,2102113,ClassTransfer,,9910200530506,0,,,,,0,0,,,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""243016, 243017"",
""targetName"":""경비장치, 정화장치"",
""totalCount"":3,
""probability"":500,
""failStringKey"" : ""QUEST_PARAM_2005304_6_FAIL"",
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-7845,9886,-7845,9886,,,QuestTaskEnded,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""210211105, 210211106"",
""visible"" : ""false""",QuestTaskEnded,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""210211120, 210211121"",
""visible"" : ""true""",,,,,,,,,,,,,,,,,,,30506,,,,0,,0,
,,7,9900200530501,2102113,2102113,ClassTransfer,,9910200530504,0,2167,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 21021104,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""동면장치I"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",-7810,6657,-7810,6657,,,QuestTaskEnded,,ShowMessage,"""stringKey"" : ""QUEST_ACTION_2005304_7""",,,,,,,,,,,,,,,,,,,,,,,30507,,,,0,,0,
,,8,9900200530501,2102113,2102113,ClassTransfer,,9910200530508,0,2168,,,,0,0,,,,0,0,,0,0,0,KillMonster,"""npcInfoIdList"":""243016, 243017"",
""targetName"":""경비장치, 정화장치"",
""totalCount"":3,
""probability"":500,
""failStringKey"" : ""QUEST_PARAM_2005304_8_FAIL"",
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-7845,9886,-7845,9886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30508,,,,0,,0,
,,9,9900200530501,2102113,2102113,ClassTransfer,,9910200530509,0,2169,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 21021104,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""동면장치I"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",-7810,6657,-7810,6657,,,QuestTaskEnded,,ShowMessage,"""stringKey"" : ""QUEST_ACTION_2005304_9""",,,,,,,,,,,,,,,,,,,,,,,30509,,,,0,,0,
,,10,9900200530501,2102113,2102113,ClassTransfer,,9910200530510,0,2170,,,,0,0,,,,0,0,,0,0,0,MonsterWave,"""progressType"":""Clear"",
""showMessage"":""false"",
""npcSpawnGroupIdList"" : ""2021021108,2021021109,2021021110""",-7810,6657,-7810,6657,,,QuestTaskStarted,,SpawnGadget,"{""weight"" : 1, ""gadgetGroupIdList"" :""21021154""}",QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":210211122},
{""npcSpawnInfoId"":210211123}],
""weight"":1}",,,,,,,,,,,,,,,,,,,30510,,,,0,,0,
,,11,9900200530501,2102113,2102113,ClassTransfer,,9910200520805,0,,,,,0,0,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 210211121",-7622,6656,-7622,6656,,,QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupId"" : ""21021104"",
""visible"" : ""false""",QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupId"" : ""21021112"",
""visible"" : ""true""",,,,,,,,,,,,,,,,,,,30511,,,,0,,0,
,,12,9900200530501,2102113,2102113,ClassTransfer,,9910200520806,0,,,,Esdeath,9920200520806,9930200530512,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-7622,6656,-7622,6656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30512,,,,0,,0,
2009306,2009305,1,9900200530601,2102113,2102113,ClassTransfer,262,9910200520805,0,,,,,0,0,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 210211121",-7622,6656,-7622,6656,,"setNpcVisible :
""npcSpawnInfoIdList : '210211120,210211121',
 visible : true"",

setGadgetVisible :
""gadgetGroupIdList : '21021112, 21021105, 21021106, 21021107, 21021108',
 visible : true""",QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""210211120, 210211121"",
""visible"" : ""true""",QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupId"" : ""21021112, 21021105, 21021106, 21021107, 21021108"",
""visible"" : ""true""",,,,,75800,10000,410004,1,0,0,0,0,,,,,,,30601,,,,0,,0,
,,2,9900200530601,2102113,2102113,ClassTransfer,,9910200520806,0,,,,Esdeath,9920200520806,9930200530602,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-7622,6656,-7622,6656,,,QuestTaskEnded,,SetNpcVisible,"{""npcSpawnInfoIdList"":""210211120,210211121"",
""visible"":""false""}",QuestTaskEnded,,SetNpcVisible,"{""npcSpawnInfoIdList"":""210211124,210211125"",
""visible"":""true""}",,,,,,,,,,,,,,,,,,,30602,,,,0,,0,
,,3,9900200530601,2102113,2102113,ClassTransfer,,9910200530603,0,,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 21021105,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""동면장치II"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",-7790,9939,-7790,9939,,,QuestTaskEnded,,ShowMessage,"""stringKey"" : ""QUEST_ACTION_2005305_3""",QuestTaskEnded,,SetNpcVisible,"{""npcSpawnInfoIdList"":""210211124,210211125"",
""visible"":""false""}",QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupIdList"":""21021105"",
""visible"":""false""",,,,,,,,,,,,,,,30603,,,,0,,0,
,,4,9900200530601,2102113,2102113,ClassTransfer,,9910200530604,0,,,,,0,0,,,,0,0,,0,0,0,MonsterWave,"""progressType"":""Clear"",
""showMessage"":""false"",
""npcSpawnGroupIdList"" : ""2021021113,2021021114,2021021115""",-7790,9939,-7790,9939,,,QuestTaskStarted,,SpawnGadget,"{""weight"" : 1, ""gadgetGroupIdList"" :""21021155""}",QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":210211126},
{""npcSpawnInfoId"":210211127}],
""weight"":1}",QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupIdList"":""21021113"",
""visible"":""true""",,,,,,,,,,,,,,,30604,,,,0,,0,
,,5,9900200530601,2102113,2102113,ClassTransfer,,9910200530605,0,,,,,0,0,,,,0,0,,0,0,0,ControlGadget,"""gadgetGroupId"" : 21021106,
""totalCount"" : 1,
""rewardList"" : [{
""probability"" : 10000,
""targetName"" : ""동면장치III"",
""minIncreaseCount"" : 1,
""maxIncreaseCount"" : 1
}]",-11198,6487,-11198,6487,,,QuestTaskEnded,,ShowMessage,"""stringKey"" : ""QUEST_ACTION_2005305_5""",QuestTaskStarted,,SetNpcVisible,"{""npcSpawnInfoIdList"":""210211128,210211129"",
""visible"":""true""}",QuestTaskEnded,,SetGadgetVisible,"""gadgetGroupIdList"":""21021106"",
""visible"":""false""",,,,,,,,,,,,,,,30605,,,,0,,0,
,,6,9900200530601,2102113,2102113,ClassTransfer,,9910200530604,0,,,,,0,0,,,,0,0,,0,0,0,MonsterWave,"""progressType"":""Clear"",
""showMessage"":""false"",
""npcSpawnGroupIdList"" : ""2021021116,2021021117,2021021118""",-11198,6487,-11198,6487,,,QuestTaskStarted,,SpawnGadget,"{""weight"" : 1, ""gadgetGroupIdList"" :""21021156""}",QuestTaskStarted,,SpawnNpc,"{""spawnInfo"": [
{""npcSpawnInfoId"":210211130},
{""npcSpawnInfoId"":210211131}],
""weight"":1}",QuestTaskStarted,,SetNpcVisible,"{""npcSpawnInfoIdList"":""210211128,210211129"",
""visible"":""true""}",,,,,,,,,,,,,,,30606,,,,0,,0,
,,7,9900200530601,2102113,2102113,ClassTransfer,,9910200520805,0,,,,,0,0,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 210211129",-11038,6662,-11038,6662,,,QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupIdList"":""21021106"",
""visible"":""false""",QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupIdList"":""21021114"",
""visible"":""true""",QuestTaskStarted,,SetNpcVisible,"{""npcSpawnInfoIdList"":""210211128,210211129"",
""visible"":""true""}",,,,,,,,,,,,,,,30607,,,,0,,0,
,,8,9900200530601,2102113,2102113,ClassTransfer,,9910200520806,0,,,,Esdeath,9920200520806,9930200530608,,,,0,0,,0,0,0,Waiting,"""type"" : ""Dialog""",-11038,6662,-11038,6662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30608,,,,0,,0,
2009307,2009306,1,9900200530701,2102113,2102113,ClassTransfer,262,9910200510501,0,,,,,0,0,,,,0,0,,0,0,0,VisitNpc,"""npcSpawnInfoId"" : 210211128",-11032,6319,-11032,6319,,"setNpcVisible :
""npcSpawnInfoIdList : '210211128,210211129, 200531001, 200531002',
 visible : true"",

setGadgetVisible :
""gadgetGroupIdList : '21021112, 21021113, 21021114, 21021107, 21021108, 21021172, 21021173',
 visible : true""",QuestTaskStarted,,SetNpcVisible,"""npcSpawnInfoIdList"" : ""210211128, 210211129, 200531001, 200531002"",
""visible"" : ""true""",QuestTaskStarted,,SetGadgetVisible,"""gadgetGroupId"" : ""21021112, 21021113, 21021114, 21021107, 21021108"",
""visible"" : ""true""",,,,,75800,10000,10911202,3,0,0,0,0,,,,,,,30701,,,,0,,0,
