# mod_name_map.tsv – generated by build_item_names.py
# generated: 2026-03-31T16:43:16Z
# columns: mod_id	name	gen_type(1=Prefix,2=Suffix,3=Unique)	tier_word
ReducedLevelRequirementUnique__2_		3	
LightningPenetrationUniqueStaff8		3	
LightningPenetrationUnique__1		3	
LightningPenetrationWarbands	Turncoat's	1	
LightningResistancePenetrationEssence1_	Essences	1	
LightningResistancePenetrationEssence2	Essences	1	
LightningResistancePenetrationEssence3	Essences	1	
LightningResistancePenetrationEssence4	Essences	1	
LightningResistancePenetrationTwoHandEssence1_	Essences	1	
LightningResistancePenetrationTwoHandEssence2	Essences	1	
LightningResistancePenetrationTwoHandEssence3_	Essences	1	
LightningResistancePenetrationTwoHandEssence4	Essences	1	
FireResistancePenetrationWarbands	Betrayer's	1	
FireResistancePenetrationEssence1	Essences	1	
FireResistancePenetrationEssence2	Essences	1	
FireResistancePenetrationEssence3	Essences	1	
FireResistancePenetrationEssence4___	Essences	1	
FireResistancePenetrationEssence5	Essences	1	
FireResistancePenetrationTwoHandEssence1	Essences	1	
FireResistancePenetrationTwoHandEssence2_	Essences	1	
FireResistancePenetrationTwoHandEssence3	Essences	1	
FireResistancePenetrationTwoHandEssence4	Essences	1	
FireResistancePenetrationTwoHandEssence5	Essences	1	
ColdResistancePenetrationWarbands	Deceiver's	1	
ColdResistancePenetrationEssence1	Essences	1	
ColdResistancePenetrationEssence2	Essences	1	
ColdResistancePenetrationEssence3	Essences	1	
ColdResistancePenetrationEssence4_	Essences	1	
ColdResistancePenetrationEssence5	Essences	1	
ColdResistancePenetrationEssence6_	Essences	1	
ColdResistancePenetrationTwoHandEssence1	Essences	1	
ColdResistancePenetrationTwoHandEssence2	Essences	1	
ColdResistancePenetrationTwoHandEssence3	Essences	1	
ColdResistancePenetrationTwoHandEssence4	Essences	1	
ColdResistancePenetrationTwoHandEssence5	Essences	1	
ColdResistancePenetrationTwoHandEssence6__	Essences	1	
FirePenetrationUnique__1		3	
ManaLeechFromLightningDamageUniqueStaff8		3	
ManaLeechPermyriadFromLightningDamageUniqueStaff8		3	
PunishmentOnMeleeBlockUniqueShieldInt4		3	
TemporalChainsOnProjectileBlockUniqueShieldInt4		3	
ElementalWeaknessOnSpellBlockUniqueShieldInt4		3	
ImmobileIndestructibleDexMission		3	
SocketedGemsGetIncreasedItemQuantityUniqueShieldInt4		3	
DisablePartyScalingForChests		3	
MapQuantityAndRarityUniqueMap15		3	
MapQuantityAndRarityUniqueMapH		3	
MapQuantityAndRarityUniqueMapHUber		3	
MapDamageUniqueMapHUber__		3	
MapLifeUberMapHUber		3	
MapHasOxygenUniqueMap9		3	
RaceDaemonTest		3	
RaceDaemonGalvanicFrost		3	
MonsterBloodlinesBeaconOnDeathFire	Flame Bearers	6	
MonsterBloodlinesBeaconOnDeathCold	Frost Bearers	6	
MonsterBloodlinesBeaconOnDeathLightning	Storm Bearers	6	
MapBloodlines		3	
MapBloodlinesLeagueCrafted		3	
HarvestInfusedMapBloodlinesLeagueCrafted		3	
MonsterBloodlinesUnionOfSouls	Union of Souls	6	
MonsterBloodlinesShrouded	Shrouded	6	
MonsterBloodlinesNecrovigil1	Necrovigil	6	
MonsterBloodlinesPackDeathCountDaemon	Unnamed Bloodline Mod	6	
VulnerabilityOnBlockUniqueStaff9		3	
VulnerabilityOnBlockUniqueShieldStrDex3		3	
TormentSpiritExperimenter		3	
TormentTouchedMonsterExperimenter	Storm Cultist's Touch	7	
TormentHauntedMonsterExperimenter	Storm Cultist's Grip	7	
TormentSpiritBlasphemer		3	
TormentTouchedMonsterBlasphemer	Blasphemer's Touch	7	
TormentHauntedMonsterBlasphemer	Blasphemer's Grip	7	
TormentSpiritNecromancer		3	
TormentTouchedMonsterNecromancer	Necromancer's Touch	7	
TormentHauntedMonsterNecromancer	Necromancer's Grip	7	
TormentSpiritArsonist		3	
TormentTouchedMonsterArsonistSpirit	Arsonist's Touch	7	
TormentHauntedMonsterArsonistSpirit	Arsonist's Grip	7	
TormentSpiritPoisoner		3	
TormentTouchedMonsterPoisoner	Alchemist's Touch	7	
TormentHauntedMonsterPoisoner	Alchemist's Grip	7	
TormentSpiritCorrupter		3	
TormentTouchedMonsterCorrupter	Vaal Cultist's Touch	7	
TormentHauntedMonsterCorrupter	Vaal Cultist's Grip	7	
TormentSpiritCharlatanRegenerationAura		3	
TormentSpiritCharlatanDegenerationAura		3	
TormentTouchedMonsterCharlatan	Charlatan's Touch	7	
TormentHauntedMonsterCharlatan	Charlatan's Grip	7	
TormentSpiritThug		3	
TormentTouchedMonsterThug	Thug's Touch	7	
TormentHauntedMonsterThug	Thug's Grip	7	
TormentSpiritRogue		3	
TormentTouchedMonsterRogue	Rogue's Touch	7	
TormentHauntedMonsterRogue	Rogue's Grip	7	
TormentHauntedMonsterRogue2		7	
TormentTouchedMonsterFisherman	Fisherman's Touch	7	
TormentHauntedMonsterFisherman	Fisherman's Grip	7	
TormentSpiritLibrarian		3	
TormentTouchedMonsterLibrarian	Seditionist's Touch	7	
TormentHauntedMonsterLibrarian	Seditionist's Grip	7	
DarkshrineWisdomScrolls		3	
TormentSpiritCutthroat		3	
TormentTouchedMonsterCutthroat	Cutthroat's Touch	7	
TormentHauntedMonsterCutthroat	Cutthroat's Grip	7	
TormentSpiritThief		3	
TormentTouchedMonsterThief	Thief's Touch	7	
TormentHauntedMonsterThief	Thief's Grip	7	
TormentSpiritSpy		3	
TormentTouchedMonsterSpy	Spy's Touch	7	
TormentHauntedMonsterSpy	Spy's Grip	7	
TormentSpiritCannibal		3	
TormentTouchedMonsterCannibal	Cannibal's Touch	7	
TormentHauntedMonsterCannibal	Cannibal's Grip	7	
TormentSpiritMartyr		3	
TormentSpiritMartyr2		3	
TormentTouchedMonsterMartyr	Martyr's Touch	7	
TormentHauntedMonsterMartyr	Martyr's Grip	7	
TormentSpiritMutilator		3	
TormentTouchedMonsterMutilator	Mutilator's Touch	7	
TormentHauntedMonsterMutilator	Mutilator's Grip	7	
TormentSpiritEmbezzler		3	
TormentTouchedMonsterEmbezzler	Embezzler's Touch	7	
TormentHauntedMonsterEmbezzler	Embezzler's Grip	7	
DarkshrineDropAdditionalCurrencyItems		3	
TormentEmbezzlerStatueMelee		3	
TormentEmbezzlerStatueRanged		3	
TormentSpiritCounterfeiter		3	
TormentTouchedMonsterCounterfeiter	Forger's Touch	7	
TormentHauntedMonsterCounterfeiter	Forger's Grip	7	
TormentSpiritWarlord		3	
TormentTouchedMonsterWarlord	Warlord's Touch	7	
TormentHauntedMonsterWarlord	Warlord's Grip	7	
TormentDaemonWarlordSlowCurse		3	
TormentSpiritFreezer		3	
TormentTouchedMonsterFreezer	Aurora Cultist's Touch	7	
TormentHauntedMonsterFreezer	Aurora Cultist's Grip	7	
TormentSpiritSmuggler		3	
TormentHauntedSmuggler		7	
TormentTouchedMonsterSmuggler	Smuggler's Touch	7	
TormentHauntedMonsterSmuggler	Smuggler's Grip	7	
TormentSpiritShavronne		3	
TormentTouchedMonsterShavronne	Shavronne's Touch	7	
TormentHauntedMonsterShavronne	Shavronne's Grip	7	
TormentSpiritBootlegger		3	
TormentTouchedMonsterBootlegger	Bootlegger's Touch	7	
TormentHauntedMonsterBootlegger	Bootlegger's Grip	7	
TormentSpiritBuccaneer		3	
TormentTouchedMonsterBuccaneer	Buccaneer's Touch	7	
TormentHauntedMonsterBuccaneer	Buccaneer's Grip	7	
TormentSpiritMiner_		3	
TormentTouchedMonsterMiner__	Miner's Touch	7	
TormentHauntedMonsterMiner1	Miner's Grip	7	
TormentHauntedMonsterMiner2	Miner's Grip	7	
TormentHauntedMonsterMiner3	Miner's Grip	7	
TormentHauntedMonsterMiner4	Miner's Grip	7	
TormentHauntedMonsterMiner5	Miner's Grip	7	
TormentHauntedMonsterShavronne2		7	
TormentHauntedMonsterDrops		7	
TormentHauntedMonsterDropsFairgravesMap_		7	
TormentHauntedMonsterDrops2		7	
TormentHauntedMonsterDrops3		7	
MonsterBloodlinesDamageCharges	Legacy of Zeal	6	
MonsterBloodlinesSpeedCharges	Legacy of Vigour	6	
MonsterBloodlinesMarkOfCannibalism	Mark of Cannibalism	6	
MarkOfCannibalismGemlingLegionnaire	Mark of Cannibalism	3	
MonsterBloodlinesFlaringPulseblood	Flaring Pulseblood	6	
MonsterBloodlinesRimePulseblood	Rime Pulseblood	6	
MonsterBloodlinesStaticPulseblood	Static Pulseblood	6	
MonsterBloodlinesCongealingBloodRed_	Living Blood	6	
MonsterBloodlinesCongealingBloodYellow	Living Blood	6	
MonsterBloodlinesCongealingBloodMud	Living Blood	6	
MonsterBloodlinesThorns	Thornflesh	6	
MonsterBloodlinesThornsLargeModel	Thornflesh	6	
MapNoStrongboxes		3	
MonsterBloodlinesSharedEnduranceCharge	Shared Boon	6	
MonsterBloodlinesSharedFrenzyCharge	Shared Boon	6	
MonsterBloodlinesSharedPowerCharge	Shared Boon	6	
MonsterBloodlinesBurningAura	Cult of the Elements	6	
MonsterBloodlinesBurningAura2	Cult of the Elements	6	
MonsterBloodlinesBurningAura3	Cult of the Elements	6	
MonsterBloodlinesBurningAura4	Cult of the Elements	6	
MonsterBloodlinesBurningAura5	Cult of the Elements	6	
MonsterBloodlinesBurningAura6	Cult of the Elements	6	
MonsterBloodlinesBurningAura7	Cult of the Elements	6	
MonsterBloodlinesChillingAura	Cult of the Elements	6	
MonsterBloodlinesShockingAura	Cult of the Elements	6	
IncreaseDamageOnBlindedEnemiesUniqueQuiver9_		3	
IncreaseDamageOnBlindedEnemiesUnique__1		3	
SmokeCloudWhenHitUniqueQuiver9		3	
MonsterBloodlinesFirestorm	Order of the Frozen Sky	6	
StanceHiddenCantBeDamagedOrStunned		3	
MonsterBloodlinesGhostTotem	Heralds of the Obelisk	6	
MonsterBloodlinesGhostTotem2	Heralds of the Obelisk	6	
MonsterBloodlinesGhostTotem3	Heralds of the Obelisk	6	
MonsterBloodlinesGhostTotem4	Heralds of the Obelisk	6	
MonsterBloodlinesGhostTotem5	Heralds of the Obelisk	6	
MonsterBloodlinesSpiritWalkers	Spirit Walkers	6	
MapTorment		3	
MapTormentCustomLeague		3	
MapTormentLeagueCrafted		3	
MonsterBloodlinesGuardian	Bearers of the Guardian	6	
MonsterBloodlinesUnholyMight	Otherworldly	6	
MonsterBloodlinesPhylacteralLink1	Phylacteral Link	6	
MonsterBloodlinesDropRareItem	Keepers of the Trove	6	
IncreasedWeaponElementalDamageDuringFlaskUniqueBelt10		3	
IncreasedWeaponElementalDamageDuringFlaskUniqueBelt10Royale_		3	
MonsterBloodlinesCorruptedBlood	Corrupted Bloodline	6	
MonsterBloodlinesCorruptedBlood2	Corrupted Bloodline	6	
MonsterBloodlinesCorruptedBlood3	Corrupted Bloodline	6	
MonsterBloodlinesCorruptedBlood4	Corrupted Bloodline	6	
MonsterBloodlinesCorruptedBlood5	Corrupted Bloodline	6	
MonsterBloodlinesVoidspawn	Voidspawn of Abaxoth	6	
TormentSpiritDropsIncrease		3	
TormentSpiritDropsIncrease2		3	
TormentSpiritDropsIncrease3		3	
TormentCantTouchThis		7	
TormentCantPossessThis		7	
TormentTouched		7	
TormentTouchedEffect		7	
TormentPossessed		7	
TormentPossessedFairgravesMapBoss		7	
TormentPossessedEffect		7	
TormentTouchedDropsIncrease_		7	
PlasmaBallEffectUniqueBelt12		3	
DarkShadowEffectUniqueBelt13		3	
TormentSpiritPhasing		3	
RigwaldWolfFormPhasing		3	
SummonedSpiderPhasing		3	
HarbingerPhasing		3	
BlightPhasing		3	
TormentAdditionalRareItemsSpirit		3	
TormentAdditionalRareItemsPossessedRare		7	
TormentAdditionalRareItemsPossessedUnique		7	
ProphecyAdditionalRareItemsBoss		3	
ProphecyAdditionalUniqueItemsBoss		3	
DarkshrineAdditionalRareItems_		3	
MapBrutal		3	
IncreasedFireDamageTakenUniqueBodyStrDex5		3	
FireDamageTakenConvertedToPhysicalUniqueBodyStrDex5		3	
FireDamageTakenConvertedToPhysicalUnique__1		3	
SqueakingWhenTakingFireDamageUniqueBodyStrDex5		3	
LocalAddedFireDamageAgainstIgnitedEnemiesUniqueSceptre9		3	
MirrorArrowEnergyShield		3	
MapCrashInstanceStartup		3	
MapPauseInstanceStartup		3	
CastSocketedMinionSpellsOnKillUniqueBow12		3	
IncreasedMinionDamagePerDexterityUniqueBow12		3	
CastSocketedSpellsOnShockedEnemyKillUnique__1		3	
MaxPowerChargesIsZeroUniqueAmulet19		3	
IncreasedDamagePerCurseUniqueHelmetInt9		3	
StealChargesOnHitPercentUniqueGlovesStrDex6		3	
StealChargesOnHitPercentUnique__1		3	
IncreasedPhysicalDamagePerEnduranceChargeUniqueGlovesStrDex6		3	
IncreasedPhysicalDamagePerEnduranceChargeUnique__1		3	
IncreasedDamageVsFullLifePerPowerChargeUniqueGlovesStrDex6		3	
IncreasedDamageVsLowLifePerPowerChargeUniqueGlovesStrDex6		3	
ElementalPenetrationPerFrenzyChargeUniqueGlovesStrDex6		3	
ChargeDurationUniqueGlovesStrDex6		3	
ChargeDurationUniqueBodyDexInt3		3	
ElementalStatusAilmentDurationUniqueAmulet19		3	
ElementalStatusAilmentDurationDescentUniqueQuiver1		3	
ElementalStatusAilmentDurationUnique__1_		3	
IncreasedAttackSpeedWhenOnLowLife		3	
IncreasedMovementVelocityOnLowLife		3	
CanOnlyKillFrozenEnemiesUniqueGlovesStrInt3		3	
FreezeDurationUniqueGlovesStrInt3		3	
FreezeChillDurationUnique__1		3	
FreezeDurationUnique__1		3	
ChestExtraVaalFragmentsGrandmasterChest1		3	
ChestExtraVaalFragmentsIzaro		3	
ChestExtraVaalFragmentsLabyrinth		3	
ChestExtraVaalFragmentsLabyrinth2		3	
ChestRaresSameBaseTypeGrandmasterChest1		3	
ChestRaresSameBaseTypePerandusChest		3	
ElementalPenetrationMarakethSceptreImplicit1		3	
ElementalPenetrationMarakethSceptreImplicit2		3	
IgniteArtVariation		3	
IgniteArtVariationGhostflame_		3	
ShockArtVariationDivine		3	
UniqueWerebearArtVariation1		3	
UniqueVesselOfWrathSkill1		3	
UniqueEnemiesInPresenceHaveFireExposure1		3	
UniqueBearSkillDamageConvertedToFire1		3	
UniqueSkillsGainXGloryEvery2Seconds1		3	
MinonAreaOfEffectUniqueRing33		3	
MinionAreaOfEffectUnique__1		3	
PhysicalDamageToSelfOnMinionDeathUniqueRing33		3	
PhysicalDamageToSelfOnMinionDeathESPercentUniqueRing33_		3	
DealNoPhysicalDamageUniqueBelt14		3	
DealNoNonPhysicalDamageUniqueBelt__1		3	
RangedAttacksConsumeAmmoUniqueBelt__1		3	
AdditionalProjectilesAfterAmmoConsumedUniqueBelt__1		3	
LifeLeechFromAttacksAgainstChilledEnemiesUniqueBelt14		3	
LifeLeechPermyriadFromAttacksAgainstChilledEnemiesUniqueBelt14		3	
FasterBurnFromAttacksEnemiesUniqueBelt14		3	
SocketedGemsProjectilesNovaUniqueStaff10		3	
SocketedGemsProjectilesNovaUnique__1		3	
SocketedGemsAdditionalProjectilesUniqueStaff10_		3	
SocketedGemsAdditionalProjectilesUniqueWand9		3	
SocketedGemsAdditionalProjectilesUnique__1__		3	
SocketedGemsReducedDurationUniqueStaff10		3	
SupportedByReducedManaUniqueBodyDexInt4		3	
SupportedByGenerosityUniqueBodyDexInt4_		3	
IncreasedAuraEffectUniqueBodyDexInt4		3	
IncreasedAuraEffectUniqueJewel45		3	
IncreasedAuraRadiusUniqueBodyDexInt4		3	
IncreasedAuraRadiusUnique__1		3	
ChaosDamagePoisonsUniqueDagger10		3	
ChaosDamageChanceToPoisonUnique__1		3	
IncreasedElementalDamagePerFrenzyChargeUniqueGlovesStrDex6		3	
MinesMultipleDetonationUniqueStaff11		3	
GainOnslaughtWhenCullingEnemyUniqueOneHandAxe6		3	
LocalAddedPhysicalDamageUniqueOneHandAxe6		3	
LocalIncreasedPhysicalDamagePercentUniqueOneHandAxe6		3	
LifeLeechUniqueOneHandAxe6		3	
LifeLeechPermyriadUniqueOneHandAxe6		3	
CannotBeChilledWhenOnslaughtUniqueOneHandAxe6		3	
LifeRegenerationRatePercentageUniqueAmulet21		3	
LifeRegenerationRatePercentageUniqueShieldStrInt3		3	
LifeRegenerationRatePercentageUniqueJewel24		3	
LifeRegenerationAuraUniqueAmulet21		3	
LifeRegenerationRatePercentUniqueShieldStr5		3	
LifeRegenerationRatePercentUnique__1		3	
LifeRegenerationRatePercentUnique__2		3	
LifeRegenerationRatePercentUnique__3		3	
LifeRegenerationRatePercentUnique__4_		3	
LifeRegenerationRatePercentUnique__5		3	
LifeRegenerationRatePercentImplicitUnique__5		3	
RemoteMineLayingSpeedUniqueStaff11		3	
RemoteMineLayingSpeedUnique__1		3	
RemoteMineArmingSpeedUnique__1		3	
LessMineDamageUniqueStaff11		3	
SupportedByRemoteMineUniqueStaff11		3	
ColdWeaponDamageUniqueOneHandMace4		3	
AddedLightningDamageWhileUnarmedUniqueGloves_1		3	
AddedLightningDamageWhileUnarmedUniqueGlovesStr4_		3	
AddedLightningDamagetoSpellsWhileUnarmedUniqueGlovesStr4		3	
GainEnergyShieldOnKillShockedEnemyUniqueGlovesStr4		3	
GainEnergyShieldOnKillShockedEnemyUnique__1_		3	
BarrelOfSpidersDaemon		3	
BarrelOfSpidersDaemonNormal		3	
BarrelOfSpidersDaemonNormal2		3	
BarrelOfSpidersDaemonMagic		3	
BarrelOfSpidersDaemonRare		3	
BarrelOfSpidersDaemonUnique		3	
WeylamsWarChestDaemon		3	
WeylamsWarChestDaemonMagic_		3	
WeylamsWarChestDaemonRare		3	
WeylamsWarChestDaemonUnique		3	
UniqueDivStrongboxBossDaemon		3	
TalismanT3SpiderBossDaemon		3	
MonsterRandomizedActorSizeCrabParasites		3	
MonsterRandomizedActorSize20__		3	
MonsterRandomizedActorSize30_		3	
CannotKnockBackUniqueOneHandMace5_		3	
ChillOnAttackStunUniqueOneHandMace5		3	
DisplayLifeRegenerationAuraUniqueAmulet21		3	
DisplayManaRegenerationAuaUniqueAmulet21		3	
IncreasedRarityWhenSlayingFrozenUniqueOneHandMace4		3	
BarrelOfSpidersDaemonActionSpeed		3	
WeylamsWarChestActionSpeed		3	
UniqueDivStrongboxActionSpeed		3	
SwordPhysicalDamageToAddAsFireUniqueOneHandSword10		3	
CannotBeBuffedByAlliedAurasUniqueOneHandSword11		3	
AurasCannotBuffAlliesUniqueOneHandSword11		3	
IncreasedBuffEffectivenessUniqueOneHandSword11		3	
IncreasedBuffEffectivenessBodyInt12		3	
MonsterCorpseCannotBeDestroyed		3	
MapWeather_		3	
MapWeatherCrafted		3	
EnemyKnockbackDirectionReversedUniqueGlovesStr5_		3	
DisplaySupportedByKnockbackUniqueGlovesStr5		3	
LifeRegenPerMinutePerEnduranceChargeUniqueBodyDexInt3		3	
LifeRegenPerMinutePerEnduranceChargeUnique__1		3	
MapEclipseNonUniqueEquipmentsDropsAsSellPrice	of Transmogrification	8	
MapEclipseItemsDropCorrupted	of Corruption	8	
MapEclipseWeaponsDropAnimated	of Animation	8	
MapEclipseItemsHaveRandomQuality	of Superiority	8	
MonstersFleeOnFlaskUseUniqueFlask9		3	
PhysicalDamageOnFlaskUseUniqueFlask9		3	
KnockbackOnFlaskUseUniqueFlask9		3	
CausesBleedingImplicitMarakethRapier1		3	
LifeAndManaOnHitImplicitMarakethClaw1		3	
LifeAndManaOnHitImplicitMarakethClaw2		3	
LifeAndManaOnHitImplicitMarakethClaw3		3	
LifeAndManaOnHitSeparatedImplicitMarakethClaw1		3	
LifeAndManaOnHitSeparatedImplicitMarakethClaw2		3	
LifeAndManaOnHitSeparatedImplicitMarakethClaw3		3	
LifeAndManaLeechImplicitMarakethClaw1		3	
IcestormUniqueStaff12		3	
PowerChargeOnMeleeStunUniqueSceptre10		3	
PowerChargeOnStunUniqueSceptre10		3	
UnholyMightOnMeleeCritUniqueSceptre10		3	
UnholyMightOnCritUniqueSceptre10		3	
ChanceToAvoidElementalStatusAilmentsUniqueAmulet22		3	
ChanceToAvoidElementalStatusAilmentsUniqueJewel46		3	
ChanceToAvoidElementalStatusAilments1	of Stoicism	2	
ChanceToAvoidElementalStatusAilments2	of Resolve	2	
ChanceToAvoidElementalStatusAilments3__	of Fortitude	2	
ChanceToAvoidElementalStatusAilments4	of Will	2	
ChanceToAvoidElementalStatusAilmentsEssence1	of the Essence	2	
ChanceToAvoidElementalStatusAilmentsEssence2	of the Essence	2	
ChanceToAvoidElementalStatusAilmentsEssence3	of the Essence	2	
ChanceToAvoidElementalStatusAilmentsEssence4	of the Essence	2	
MonsterManaRegenerationStancePuiTotem		3	
ChanceToBePiercedUniqueBodyStr6		3	
IronWillUniqueGlovesStrInt4__		3	
GluttonyOfElementsUniqueAmulet23		3	
SocketedGemsSupportedByPierceUniqueBodyStr6		3	
LifeRegenPerActiveBuffUniqueBodyInt12		3	
MaceDamageJewel	Brutal	3	
AxeDamageJewel	Sinister	3	
SwordDamageJewel	Vicious	3	
BowDamageJewel	Fierce	3	
ClawDamageJewel	Savage	3	
DaggerDamageJewel	Lethal	3	
WandDamageJewel	Cruel	3	
StaffDamageJewel	Judging	3	
DoedreAdditionalCurseOnEnemies2		3	
OneHandedMeleeDamageJewel	Soldier's	3	
TwoHandedMeleeDamageJewel	Champion's	3	
DualWieldingMeleeDamageJewel	Gladiator's	3	
UnarmedMeleeDamageJewel	Brawling	3	
MeleeDamageJewel_	of Combat	3	
ProjectileDamageJewel	of Archery	3	
ProjectileDamageJewelUniqueJewel41		3	
SpellDamageJewel	of Mysticism	3	
StaffSpellDamageJewel	Wizard's	3	
DualWieldingSpellDamageJewel_	Sorcerer's	3	
ShieldSpellDamageJewel	Battlemage's	3	
TrapDamageJewel	Trapping	3	
MineDamageJewel	Sabotage	3	
DamageJewel	of Wounding	3	
MinionDamageJewel	Leadership	3	
FireDamageJewel	Flaming	3	
ColdDamageJewel	Chilling	3	
LightningDamageJewel	Humming	3	
PhysicalDamageJewel	Sharpened	3	
PhysicalDamagePercentUnique___1		3	
DamageOverTimeJewel	of Entropy	3	
DamageOverTimeUnique___1		3	
ChaosDamageJewel	Chaotic	3	
AreaDamageJewel	of Blasting	3	
MaceAttackSpeedJewel	Beating	3	
AxeAttackSpeedJewel	Cleaving	3	
SwordAttackSpeedJewel	Fencing	3	
BowAttackSpeedJewel	Volleying	3	
ClawAttackSpeedJewel	Ripping	3	
DaggerAttackSpeedJewel	Slicing	3	
WandAttackSpeedJewel	Jinxing	3	
StaffAttackSpeedJewel	Blunt	3	
OneHandedMeleeAttackSpeedJewel	Bandit's	3	
TwoHandedMeleeAttackSpeedJewel	Warrior's	3	
DualWieldingAttackSpeedJewel	Harmonic	3	
DualWieldingCastSpeedJewel	Resonant	3	
ShieldAttackSpeedJewel	Charging	3	
ShieldCastSpeedJewel	Warding	3	
StaffCastSpeedJewel	Wright's	3	
UnarmedAttackSpeedJewel	Furious	3	
AttackSpeedJewel	of Berserking	3	
ProjectileSpeedJewel	of Soaring	3	
CastSpeedJewel	of Enchanting	3	
TrapThrowSpeedJewel	Honed	3	
MineLaySpeedJewel	Arming	3	
AttackAndCastSpeedJewel	of Zeal	3	
AttackAndCastSpeedJewelUniqueJewel43		3	
AttackAndCastSpeed1	of Zeal	2	
AttackAndCastSpeed2	of Fervour	2	
AttackAndCastSpeed3	of Haste	2	
AttackAndCastSpeedUnique__1		3	
AttackAndCastSpeedUnique__2		3	
AttackAndCastSpeedUnique__3		3	
AttackAndCastSpeedUnique__4		3	
AttackAndCastSpeedUnique__5		3	
AttackAndCastSpeedUnique__6		3	
AttackAndCastSpeedUnique__7		3	
StrengthDexterityUnique__1		3	
StrengthDexterityImplicitSword_1		3	
StrengthIntelligenceUnique__1		3	
StrengthIntelligenceUnique__2		3	
DexterityIntelligenceUnique__1__		3	
PhysicalDamageWhileHoldingAShield	Flanking	3	
FireGemCastSpeedJewel	Pyromantic	3	
ColdGemCastSpeedJewel	Cryomantic	3	
LightningGemCastSpeedJewel_	Electromantic	3	
ChaosGemCastSpeedJewel	Withering	3	
CurseCastSpeedJewel_	of Blasphemy	3	
StrengthJewel	of Strength	3	
DexterityJewel	of Dexterity	3	
IntelligenceJewel	of Intelligence	3	
StrengthDexterityJewel	of Athletics	3	
StrengthIntelligenceJewel	of Spirit	3	
DexterityIntelligenceJewel	of Cunning	3	
AllAttributesJewel	of Adaption	3	
IncreasedLifeJewel	Healthy	3	
PercentIncreasedLifeJewel	Vivid	3	
IncreasedManaJewel	Learned	3	
PercentIncreasedManaJewel	Enlightened	3	
IncreasedManaRegenJewel	Energetic	3	
IncreasedEnergyShieldJewel_	Glowing	3	
EnergyShieldJewel	Shimmering	3	
IncreasedLifeAndManaJewel	Determined	3	
PercentIncreasedLifeAndManaJewel	Passionate	3	
EnergyShieldAndManaJewel	Wise	3	
LifeAndEnergyShieldJewel	Faithful	3	
LifeLeechJewel	Hungering	3	
LifeLeechPermyriadJewel	Hungering	3	
ManaLeechJewel	Thirsting	3	
ManaLeechPermyriadJewel	Thirsting	3	
SpellLifeLeechJewel	Transfusing	3	
SpellLifeLeechPermyriadJewel	Transfusing	3	
SpellManaLeechJewel	Siphoning	3	
SpellManaLeechPermyriadJewel	Siphoning	3	
LifeOnHitJewel	of Rejuvenation	3	
ManaOnHitJewel	of Absorption	3	
EnergyShieldOnHitJewel	of Focus	3	
LifeRecoupJewel	of Infusion	3	
IncreasedArmourJewel	Armoured	3	
IncreasedEvasionJewel	Evasive	3	
ArmourEvasionJewel	Fighter's	3	
ArmourEnergyShieldJewel	Paladin's	3	
EvasionEnergyShieldJewel	Rogue's	3	
IncreasedDefensesJewel	Defensive	3	
ItemRarityJewel	of Raiding	3	
IncreasedAccuracyJewel	of Accuracy	3	
PercentIncreasedAccuracyJewel	of Precision	3	
PercentIncreasedAccuracyJewelUnique__1		3	
AccuracyAndCritsJewel	of Deadliness	3	
CriticalStrikeChanceJewel	of Menace	3	
CriticalStrikeMultiplierJewel	of Potency	3	
CritChanceWithMaceJewel	of Striking FIX ME	3	
CritChanceWithAxeJewel	of Biting FIX ME	3	
