# stat_desc_map.tsv - generated by build_stat_desc_map.py
# Format: stat_id TAB template TAB arg_index TAB group_ids
# template placeholders: {0} {1} = stat values; wiki links stripped
# arg_index: which {N} this stat fills (0=first, 1=second, ...)
# group_ids: comma-separated group (multi-stat entries share a template)
%_attack_damage_per_glory_consumed_for_6_seconds_up_to_100	Consuming Glory grants you {0}% increased Attack damage per Glory consumed for 6 seconds, up to 60%	0	%_attack_damage_per_glory_consumed_for_6_seconds_up_to_100
%_chance_for_crossbow_reload_to_be_instant	{0}% chance when you Reload a Crossbow to be immediate	0	%_chance_for_crossbow_reload_to_be_instant
%_chance_to_blind_on_critical_strike	{0}% chance to Blind Enemies on Critical Hit	0	%_chance_to_blind_on_critical_strike
%_chance_to_blind_on_critical_strike_while_you_have_cats_stealth	Critical Hits have {0}% chance to Blind Enemies while you have Cat's Stealth	0	%_chance_to_blind_on_critical_strike_while_you_have_cats_stealth
%_chance_to_cause_bleeding_enemies_to_flee_on_hit	{0}% Chance to cause Bleeding Enemies to Flee on hit	0	%_chance_to_cause_bleeding_enemies_to_flee_on_hit
%_chance_to_create_smoke_cloud_on_mine_or_trap_creation	{0}% chance to create a Smoke Cloud when you lay a Mine or throw a Trap	0	%_chance_to_create_smoke_cloud_on_mine_or_trap_creation
%_chance_to_deal_150%_area_damage_+%_final	Hits have {0}% chance to deal 50% more Area Damage	0	%_chance_to_deal_150%_area_damage_+%_final
%_chance_to_duplicate_dropped_sentinels	{}% chance for found Sentinels to be Duplicated	0	%_chance_to_duplicate_dropped_sentinels
%_chance_to_gain_endurance_charge_each_second_while_channelling	{0}% chance to gain an Endurance Charge each second while Channelling	0	%_chance_to_gain_endurance_charge_each_second_while_channelling
%_chance_to_gain_endurance_charge_on_trap_triggered_by_an_enemy	{0}% chance to gain an Endurance Charge when your Trap is triggered by an Enemy	0	%_chance_to_gain_endurance_charge_on_trap_triggered_by_an_enemy
%_chance_to_gain_frenzy_charge_on_mine_detonated_targeting_an_enemy	{0}% chance to gain a Frenzy Charge when a Mine from Supported\nSkills is Detonated targeting an Enemy	0	%_chance_to_gain_frenzy_charge_on_mine_detonated_targeting_an_enemy
%_chance_to_gain_frenzy_charge_on_trap_triggered_by_an_enemy	Supported Skills have {0}% chance to gain a Frenzy Charge when your Trap is triggered by an Enemy	0	%_chance_to_gain_frenzy_charge_on_trap_triggered_by_an_enemy
%_chance_to_gain_power_charge_on_hit_against_enemies_on_full_life	{0}% chance to gain a Power Charge on Hit against Enemies that are on Full Life	0	%_chance_to_gain_power_charge_on_hit_against_enemies_on_full_life
%_chance_to_gain_power_charge_on_mine_detonated_targeting_an_enemy	{0}% chance to gain a Power Charge when a Mine from Supported\nSkills is Detonated targeting an Enemy	0	%_chance_to_gain_power_charge_on_mine_detonated_targeting_an_enemy
%_chance_to_gain_power_charge_on_placing_a_totem	{0}% chance to gain a Power Charge when you Summon a Totem	0	%_chance_to_gain_power_charge_on_placing_a_totem
%_chance_to_gain_power_charge_on_trap_triggered_by_an_enemy	Supported Skills have {0}% chance to gain a Power Charge when your Trap is triggered by an Enemy	0	%_chance_to_gain_power_charge_on_trap_triggered_by_an_enemy
%_chance_to_gain_random_charge_on_trap_triggered_by_an_enemy	{0}% chance to gain an Endurance, Frenzy or Power Charge when any\nof your Traps are Triggered by an Enemy	0	%_chance_to_gain_random_charge_on_trap_triggered_by_an_enemy
%_maximum_life_as_focus	Enemies have Maximum Concentration equal to {0}% of their Maximum Life	0	%_maximum_life_as_focus
%_maximum_life_inflicted_as_aoe_fire_damage_when_hit	Deal {0}% of your maximum Life as Fire Damage to nearby Enemies when Hit	0	base_%_maximum_life_inflicted_as_aoe_fire_damage_when_hit
%_number_of_raging_spirits_allowed	{0}% increased Maximum number of Summoned Raging Spirits	0	%_number_of_raging_spirits_allowed
%_of_life_regeneration_applies_to_totems	{}% of your Life Regeneration applies to your Totems aswell	0	%_of_life_regeneration_applies_to_totems
%_physical_damage_bypasses_energy_shield	Physical Damage taken bypasses Energy Shield	0	%_physical_damage_bypasses_energy_shield
map_ground_ice	Area has patches of Chilled Ground	0	map_ground_ice
map_ground_ice_base_magnitude	Area has patches of Chilled Ground	0	map_ground_ice_base_magnitude
map_ground_lightning	Area has patches of Shocked Ground	0	map_ground_lightning
map_ground_lightning_base_magnitude	Area has patches of Shocked Ground which increase Damage taken by {0}%	0	map_ground_lightning_base_magnitude
map_ground_mana_siphoning	Area has patches of Mana Siphoning Ground	0	map_ground_mana_siphoning
map_ground_tar_movement_speed_+%	Area has patches of tar	0	map_ground_tar_movement_speed_+%
map_harbinger_additional_currency_shard_stack_chance_%	Harbingers in your Maps have {0}% chance to drop an additional Stack of Currency Shards	0	map_harbinger_additional_currency_shard_stack_chance_%
map_harbinger_additional_currency_shard_stack_tenths_to_drop	Harbingers in your Maps drop an additional Stack of Currency Shards	0	map_harbinger_additional_currency_shard_stack_tenths_to_drop
map_harbinger_cooldown_speed_+%	Harbingers in your Maps have {0}% increased Cooldown Recovery Rate	0	map_harbinger_cooldown_speed_+%
map_harbinger_lucky_shard_drops	Harbingers in your Maps drop rarer Currency Shards	0	map_harbinger_lucky_shard_drops
map_harbinger_portal_drops_additional_fragments	Unique Boss drops an additional Harbinger Scroll	0	map_harbinger_portal_drops_additional_fragments
map_harbinger_summoned_minion_count_+%	Harbingers in your Maps Summon {0}% more Minions	0	map_harbinger_summoned_minion_count_+%
map_harbingers_%_chance_to_be_replaced_as_atlas_boss	Harbingers in your Maps have {0}% chance to be replaced by a powerful Harbinger boss	0	map_harbingers_%_chance_to_be_replaced_as_atlas_boss
map_harbingers_drops_additional_currency_shards	Harbingers in your Maps drop additional Currency Shards	0	map_harbingers_drops_additional_currency_shards
map_harbingers_have_chance_to_drop_full_currency	Currency Shards dropped by Harbingers in your Maps can drop as Currency Items instead	0	map_harbingers_have_chance_to_drop_full_currency
map_harvest_%_chance_to_duplicate_lifeforce	Lifeforce dropped by Harvest Monsters in your Maps has {0}% chance to be Duplicated	0	map_harvest_%_chance_to_duplicate_lifeforce
map_harvest_additional_plot_chance_%	The Sacred Grove in your Maps has {0}% chance to contain an additional Harvest	0	map_harvest_additional_plot_chance_%
map_harvest_blue_plot_chance_+%	Harvest Crops in your Maps have {0}% increased chance to grow Blue Plants	0	map_harvest_blue_plot_chance_+%
map_harvest_boss_encounter_chance_+%	Harvest Crops in your Maps have {0}% increased chance to contain a Tier 4 Plant	0	map_harvest_boss_encounter_chance_+%
map_harvest_chance_for_oshabi_+%	Harvest Bosses in your Maps always drop a Sacred Blossom	0	map_harvest_chance_for_oshabi_+%
map_harvest_chance_for_other_plot_to_not_wither_%	Harvests in your Maps have {0}% chance for the unchosen Crop to not wilt	0	map_harvest_chance_for_other_plot_to_not_wither_%
map_harvest_crafting_outcomes_X_lucky_rolls	Plants Harvested in your Maps are more likely to give less common Crafting Options	0	map_harvest_crafting_outcomes_X_lucky_rolls
map_harvest_double_item_quant_and_rarity_bonuses_for_seeds	Harvests in your Maps have Doubled bonuses to Item Quantity and Rarity	0	map_harvest_double_item_quant_and_rarity_bonuses_for_seeds
map_harvest_double_lifeforce_dropped	Lifeforce dropped by Harvest Monsters in your Maps is Duplicated	0	map_harvest_double_lifeforce_dropped
map_harvest_encounter_chance_+%	Your Maps have {0}% increased chance to contain The Sacred Grove	0	map_harvest_encounter_chance_+%
map_harvest_green_plot_chance_+%	Harvest Crops in your Maps have {0}% increased chance to grow Yellow Plants	0	map_harvest_green_plot_chance_+%
map_harvest_higher_tier_seed_rolls_+	Harvest Crops in your Maps have an extra chance to grow higher Tier Plants	0	map_harvest_higher_tier_seed_rolls_+
map_harvest_lifeforce_dropped_+%	Harvest Monsters in your Maps drop {0}% increased Quantity of Lifeforce	0	map_harvest_lifeforce_dropped_+%
map_harvest_monster_granted_experience_+%	Harvest Monsters in your Maps grant {0}% increased Experience	0	map_harvest_monster_granted_experience_+%
map_harvest_monster_life_+%_final_from_sextant	Harvest Monsters in your Maps have {0}% more Life	0	map_harvest_monster_life_+%_final_from_sextant
map_harvest_num_additional_plots	The Sacred Grove in your Maps contains an additional Harvest	0	map_harvest_num_additional_plots
map_harvest_plots_%_chance_to_spawn_tier4_seed	Harvest Crops in your Maps have {0:+d}% chance to grow a Tier 4 Plant	0	map_harvest_plots_%_chance_to_spawn_tier4_seed
map_harvest_red_plot_chance_+%	Harvest Crops in your Maps have {0}% increased chance to grow Purple Plants	0	map_harvest_red_plot_chance_+%
map_harvest_seed_t2_upgrade_%_chance	Tier 2 Harvest Seeds in Area have {0}% chance to be upgraded to Tier 3	0	map_harvest_seed_t2_upgrade_%_chance
map_harvest_seed_t3_upgrade_%_chance	Tier 3 Harvest Seeds in Area have {0}% chance to be upgraded to Tier 4	0	map_harvest_seed_t3_upgrade_%_chance
map_harvest_seeds_%_chance_to_grant_additional_craft	Plants Harvested in your Maps have {0}% chance to give an additional Crafting option	0	map_harvest_seeds_%_chance_to_grant_additional_craft
map_harvest_seeds_%_chance_to_grant_additional_craft_permillage	Plants Harvested in your Maps have {0}% chance to give an additional Crafting option	0	map_harvest_seeds_%_chance_to_grant_additional_craft_permillage
map_harvest_seeds_%_chance_to_spawn_additional_monster	Harvested Plants in your Maps have {0}% chance to spawn an additional Monster	0	map_harvest_seeds_%_chance_to_spawn_additional_monster
map_harvest_seeds_%_chance_to_spawn_duplicated_monsters	Plants Harvested in your Maps have {0}% chance to spawn duplicated Monsters	0	map_harvest_seeds_%_chance_to_spawn_duplicated_monsters
map_harvest_seeds_1_of_every_2_plot_type_override	Harvests in your Maps contain at least one Crop of Purple Plants	0	map_harvest_seeds_1_of_every_2_plot_type_override
map_harvest_seeds_are_at_least_t2	Harvest Seeds in Area are at least Tier 2	0	map_harvest_seeds_are_at_least_t2
map_harvest_t3_chance_+%	Harvest Crops in your Maps have {0}% increased chance to contain Tier 3 Plants	0	map_harvest_t3_chance_+%
map_has_X_seconds_between_waves	Area has {0} seconds between monster waves	0	map_has_X_seconds_between_waves
map_has_X_waves_of_monsters	Area has {0} waves of monsters	0	map_has_X_waves_of_monsters
map_has_monoliths	Areas can contain Essences	0	map_has_monoliths
map_has_x%_quality	Your Maps have {0}% Quality	0	map_has_x%_quality
map_heist_blueprint_drop_chance_+%	{0}% increased Blueprints found in your Maps	0	map_heist_blueprint_drop_chance_+%
map_heist_contract_additional_reveals_granted	Completing a Heist generates an additional Reveal	0	map_heist_contract_additional_reveals_granted
map_heist_contract_agility_deception_engineering_job_chance_+%_final_from_atlas_passive	Heist Contracts found in your Maps are {0}% more likely to require Agility, Deception or Engineering	0	map_heist_contract_agility_deception_engineering_job_chance_+%_final_from_atlas_passive
map_heist_contract_chest_no_rewards_%_chance	Heist Chests have {0}% chance to contain nothing	0	map_heist_contract_chest_no_rewards_%_chance
map_heist_contract_demolition_counterthaumaturgy_trapdisarm_job_chance_+%_final_from_atlas_passive	Heist Contracts found in your Maps are {0}% more likely to require Demolition, Counter-Thaumaturgy or Trap Disarmament	0	map_heist_contract_demolition_counterthaumaturgy_trapdisarm_job_chance_+%_final_from_atlas_passive
map_heist_contract_high_value_target_chance_+%_final_from_atlas_passive	Heist Contracts found in your Maps are {0}% more likely to target High Value Targets	0	map_heist_contract_high_value_target_chance_+%_final_from_atlas_passive
map_heist_contract_item_drop_chance_+%	{0}% increased quantity of Heist Contracts found in your Maps	0	map_heist_contract_item_drop_chance_+%
map_heist_contract_level_3_job_chance_+%_final_from_atlas_passive	Heist Contracts found in your Maps are {0}% more likely to require level 3 Jobs	0	map_heist_contract_level_3_job_chance_+%_final_from_atlas_passive
map_heist_contract_level_4_job_chance_+%_final_from_atlas_passive	Heist Contracts found in your Maps are {0}% more likely to require level 4 Jobs	0	map_heist_contract_level_4_job_chance_+%_final_from_atlas_passive
map_heist_contract_level_5_job_chance_+%_final_from_atlas_passive	Heist Contracts found in your Maps are {0}% more likely to require level 5 Jobs	0	map_heist_contract_level_5_job_chance_+%_final_from_atlas_passive
map_heist_contract_lockpicking_bruteforce_perception_job_chance_+%_final_from_atlas_passive	Heist Contracts found in your Maps are {0}% more likely to require Lockpicking, Brute Force or Perception	0	map_heist_contract_lockpicking_bruteforce_perception_job_chance_+%_final_from_atlas_passive
map_heist_contract_npc_items_cannot_drop	Rogue Equipment cannot be found	0	map_heist_contract_npc_items_cannot_drop
map_heist_contract_precious_target_chance_+%_final_from_atlas_passive	Heist Contracts found in your Maps are {0}% more likely to target Precious Targets	0	map_heist_contract_precious_target_chance_+%_final_from_atlas_passive
map_heist_contract_primary_target_value_+%_final	{0}% more Rogue's Marker value of primary Heist Target	0	map_heist_contract_primary_target_value_+%_final
map_heist_huck_spawns_from_smugglers_cache	Huck accompanies you on opening the first Smuggler's Cache in each of your Maps	0	map_heist_huck_spawns_from_smugglers_cache
map_heist_monster_life_+%_final_from_sextant	Monsters have {0}% more Life	0	map_heist_monster_life_+%_final_from_sextant
map_heist_npc_perks_effect_+%_final	Rogue Perks are doubled	0	map_heist_npc_perks_effect_+%_final
map_heist_smugglers_cache_encounter_chance_+%	Your Maps have {0}% increased chance to contain a Smuggler's Cache	0	map_heist_smugglers_cache_encounter_chance_+%
map_heist_smugglers_cache_rogue_markers_for_each_opened_smugglers_cache_+%_final_from_atlas_passive	Smuggler's Caches drop {0}% more Rogue Markers for each Smuggler's Cache opened in the Area	0	map_heist_smugglers_cache_rogue_markers_for_each_opened_smugglers_cache_+%_final_from_atlas_passive
map_heist_spawn_6_additional_smugglers_caches_chance_%	Your Maps that contain Smuggler's Caches have a {0}% chance to contain 6 additional Smuggler's Caches	0	map_heist_spawn_6_additional_smugglers_caches_chance_%
map_heist_spawn_additional_smugglers_cache_chance_%	Your Maps that contain Smuggler's Caches have a {0}% chance to contain an additional Smuggler's Cache	0	map_heist_spawn_additional_smugglers_cache_chance_%
map_hellscape_additional_boss	Area contains an additional Scourge Boss	0	map_hellscape_additional_boss
map_hellscape_blood_consumed_+%_final	Lose Blood from Blood Crucible {0}% faster	0	map_hellscape_blood_consumed_+%_final
map_hellscape_fire_damage_taken_when_switching	Take {0} Fire Damage when you Shift into or out of Nightmare	0	map_hellscape_fire_damage_taken_when_switching
map_hellscape_gimmick_%_maximum_life_and_es_taken_as_physical_damage_per_minute_per_%_hellscape_charge_while_hellscape_can_be_activated	Take Physical Damage equal to {0}% of maximum Life plus {0}% of maximum Energy Shield per Second per\n1% Blood in the Blood Crucible while you are able to Shift into Nightmare	0	map_hellscape_gimmick_%_maximum_life_and_es_taken_as_physical_damage_per_minute_per_%_hellscape_charge_while_hellscape_can_be_activated
map_hellscape_gimmick_double_debuff_gain_lose_debuff_over_time	Gain Exposed to Corruption stacks twice as frequently\nLose 1 stack of Exposed to Corruption every 5 seconds	0	map_hellscape_gimmick_double_debuff_gain_lose_debuff_over_time
map_hellscape_gimmick_shift_on_killing_rare_unique_kills_drain_resource	Often Shift into Nightmare on Killing a Rare or Unique Enemy	0	map_hellscape_gimmick_shift_on_killing_rare_unique_kills_drain_resource
map_hellscape_gimmick_shift_on_reaching_full_resource_kills_drain_resource	Only shift into Nightmare on reaching maximum Blood\nLose Blood from Blood Crucible 90% slower\nLose 0.4% of Blood on Killing a Scourge Monster\nLose all Blood when you shift out of Nightmare	0	map_hellscape_gimmick_shift_on_reaching_full_resource_kills_drain_resource
map_hellscape_gimmick_shift_randomly	Only Shift into and out of Nightmare randomly	0	map_hellscape_gimmick_shift_randomly
map_hellscape_item_drop_quantity_+%	{0}% increased Quantity of Items found in Nightmare	0	map_hellscape_item_drop_quantity_+%
map_hellscape_item_drop_rarity_+%	{0}% increased Rarity of Items found in Nightmare	0	map_hellscape_item_drop_rarity_+%
map_hellscape_lightning_damage_taken_when_switching	Take {0} Lightning Damage when you Shift into or out of Nightmare	0	map_hellscape_lightning_damage_taken_when_switching
map_hellscape_monster_damage_+%_final	Monsters in Nightmare deal {0}% more Damage	0	map_hellscape_monster_damage_+%_final
map_hellscape_monster_damage_taken_+%_final	Monsters in Nightmare take {0}% more Damage	0	map_hellscape_monster_damage_taken_+%_final
map_hellscape_monster_life_+%_final	Monsters in Nightmare have {0}% more Maximum Life	0	map_hellscape_monster_life_+%_final
map_hellscape_monster_life_regeneration_rate_per_minute_%	Monsters in Nightmare Regenerate {0}% of maximum Life per second	0	map_hellscape_monster_life_regeneration_rate_per_minute_%
map_hellscape_monster_slain_experience_+%_final	Monsters in Nightmare grant {0}% more Experience	0	map_hellscape_monster_slain_experience_+%_final
map_hellscape_pack_size_+%	{0}% increased Pack size in Nightmare	0	map_hellscape_pack_size_+%
map_hellscape_physical_damage_taken_when_switching	Take {0} Physical Damage when you Shift into or out of Nightmare	0	map_hellscape_physical_damage_taken_when_switching
map_hellscape_rare_monster_drop_additional_abyss_jewel	Rare Scourge Monsters drop {0} additional Abyssal Jewel	0	map_hellscape_rare_monster_drop_additional_abyss_jewel
map_hellscape_rare_monster_drop_additional_basic_currency_item	Rare Scourge Monsters drop {0} additional Basic Currency Item	0	map_hellscape_rare_monster_drop_additional_basic_currency_item
map_hellscape_rare_monster_drop_additional_blight_oil	Rare Scourge Monsters drop {0} additional Blight Oil	0	map_hellscape_rare_monster_drop_additional_blight_oil
map_hellscape_rare_monster_drop_additional_breach_splinters	Rare Scourge Monsters drop {0} additional stack of Breach Splinters	0	map_hellscape_rare_monster_drop_additional_breach_splinters
map_hellscape_rare_monster_drop_additional_delirium_splinters	Rare Scourge Monsters drop {0} additional stack of Simulacrum Splinters	0	map_hellscape_rare_monster_drop_additional_delirium_splinters
map_hellscape_rare_monster_drop_additional_delve_fossil	Rare Scourge Monsters drop {0} additional Fossil	0	map_hellscape_rare_monster_drop_additional_delve_fossil
map_hellscape_rare_monster_drop_additional_enchanted_item	Rare Scourge Monsters drop {0} additional Enchanted Item	0	map_hellscape_rare_monster_drop_additional_enchanted_item
map_hellscape_rare_monster_drop_additional_essence	Rare Scourge Monsters drop {0} additional Essence	0	map_hellscape_rare_monster_drop_additional_essence
map_hellscape_rare_monster_drop_additional_expedition_currency	Rare Scourge Monsters drop {0} additional stack of Expedition Currency	0	map_hellscape_rare_monster_drop_additional_expedition_currency
map_hellscape_rare_monster_drop_additional_fractured_item	Rare Scourge Monsters drop {0} additional Fractured Item	0	map_hellscape_rare_monster_drop_additional_fractured_item
map_hellscape_rare_monster_drop_additional_gem	Rare Scourge Monsters drop {0} additional Gem	0	map_hellscape_rare_monster_drop_additional_gem
map_hellscape_rare_monster_drop_additional_incubator	Rare Scourge Monsters drop {0} additional Incubator	0	map_hellscape_rare_monster_drop_additional_incubator
map_hellscape_rare_monster_drop_additional_influence_item	Rare Scourge Monsters drop {0} additional Influenced Item	0	map_hellscape_rare_monster_drop_additional_influence_item
map_hellscape_rare_monster_drop_additional_legion_splinters	Rare Scourge Monsters drop {0} additional stack of Legion Splinters	0	map_hellscape_rare_monster_drop_additional_legion_splinters
map_hellscape_rare_monster_drop_additional_map_item	Rare Scourge Monsters drop {0} additional Map	0	map_hellscape_rare_monster_drop_additional_map_item
map_hellscape_rare_monster_drop_additional_metamorph_catalyst	Rare Scourge Monsters drop {0} additional Catalyst	0	map_hellscape_rare_monster_drop_additional_metamorph_catalyst
map_hellscape_rare_monster_drop_additional_scarab	Rare Scourge Monsters drop {0} additional Scarab	0	map_hellscape_rare_monster_drop_additional_scarab
map_hellscape_rare_monster_drop_additional_scourged_item	Rare Scourge Monsters drop {0} additional Scourged Item	0	map_hellscape_rare_monster_drop_additional_scourged_item
map_hellscape_rare_monster_drop_additional_stacked_decks	Rare Scourge Monsters drop {0} additional Stacked Deck	0	map_hellscape_rare_monster_drop_additional_stacked_decks
map_hellscape_rare_monster_drop_additional_tainted_currency	Rare Scourge Monsters drop {0} additional Tainted Currency Item	0	map_hellscape_rare_monster_drop_additional_tainted_currency
map_hellscape_rare_monster_drop_additional_unique_item	Rare Scourge Monsters drop {0} additional Unique Item	0	map_hellscape_rare_monster_drop_additional_unique_item
map_hellscape_rare_monster_drop_items_X_levels_higher	Rare Scourge Monsters drop items {0} level higher	0	map_hellscape_rare_monster_drop_items_X_levels_higher
map_hellscaping_speed_+%	Maps absorb {0}% more Corruption	0	map_hellscaping_speed_+%
map_humanoid_monster_potency_+%	{0}% increased Effectiveness of Humanoid Monsters in your Maps	0	map_humanoid_monster_potency_+%
map_imprisoned_monsters_action_speed_+%	Imprisoned Monsters have {0}% increased Action Speed	0	map_imprisoned_monsters_action_speed_+%
map_imprisoned_monsters_damage_+%	Imprisoned Monsters deal {0}% increased Damage	0	map_imprisoned_monsters_damage_+%
map_imprisoned_monsters_damage_taken_+%	Imprisoned Monsters take {0}% increased Damage	0	map_imprisoned_monsters_damage_taken_+%
